date, pm25, pm10, o3, no2, so2, co
2022/3/23, 25, , 16, 3, 3, 
2022/3/24, 40, , 15, 3, 5, 
2022/3/25, 24, , 18, 1, 6, 
2022/3/26, 20, , 24, 2, 7, 1
2022/3/27, 45, , 26, 4, 5, 1
2022/3/28, 48, , 21, 4, 8, 
2022/3/29, 36, , 15, 2, , 
2022/3/30, 19, , 16, 3, , 6
2022/3/31, 29, , 16, 1, , 2
2021/10/1, 29, , 23, 1, , 1
2021/10/2, 21, , 24, 1, , 1
2021/10/3, 15, , , , , 
2021/10/4, 23, , , , , 
2021/10/5, 28, , , , , 
2021/10/6, 21, , , , , 
2021/10/7, 34, , , , , 
2021/10/8, 19, , , , , 
2021/10/9, 25, , , , , 
2021/10/10, 39, , , , , 
2021/10/11, 19, , , , , 
2021/10/12, 12, , , , , 
2021/10/13, 13, , , , , 
2021/10/14, 19, , , , , 
2021/10/15, 18, , , , , 
2021/10/16, 19, , , , , 
2021/10/17, 19, , , , , 
2021/10/18, 14, , , , , 
2021/10/22, 26, , , , , 
2021/10/23, 28, , , , , 
2021/10/24, 23, , , , , 
2021/10/25, 15, , , , , 
2021/10/26, 16, , , , , 
2021/10/27, 16, , , , , 
2021/10/28, 21, , , , , 
2021/10/29, 42, , 16, 1, , 1
2021/10/30, 26, , 21, 1, , 1
2021/10/31, 29, , 24, 2, , 1
2021/11/1, 18, , 24, 2, , 1
2021/11/2, 23, , 21, 6, , 1
2021/11/3, 23, , 16, 1, , 
2021/11/4, 33, , 17, 1, , 1
2021/11/5, 17, , 24, 2, , 1
2021/11/6, 24, , 17, 1, , 
2021/11/7, 34, , 17, 2, , 
2021/11/8, 26, , 20, 2, , 
2021/11/9, 19, , 15, 3, , 
2021/11/10, 26, , 16, 2, , 1
2021/11/11, 17, , 18, 2, , 1
2021/11/12, 32, , 15, 1, , 
2021/11/13, 17, , 16, , , 
2021/11/14, 29, , 17, 1, 1, 
2021/11/15, 24, , 15, 2, 2, 
2021/11/16, 14, , 18, 2, 2, 1
2021/11/17, 26, , 23, 3, 1, 1
2021/11/18, 29, , 21, 1, , 
2021/11/19, 21, , 16, 1, , 
2021/11/20, 20, , 16, 1, , 
2021/11/21, 14, , 18, 3, , 
2021/11/22, 19, , 21, 3, , 1
2021/11/23, 15, , 19, 4, , 1
2021/11/24, 18, , 16, 2, , 1
2021/11/25, 35, , 15, 1, , 
2021/11/26, 28, , 16, 1, 1, 
2021/11/27, 21, , 18, , , 
2021/11/28, 16, , 20, 1, , 
2021/11/29, 23, , 31, 1, , 1
2021/11/30, 29, , 31, 4, , 1
2021/12/1, 24, , 34, 4, , 1
2021/12/2, 18, , 15, 1, , 
2021/12/3, 35, , 12, 1, , 
2021/12/4, 17, , 15, 1, 1, 1
2021/12/5, 25, , 19, 2, , 1
2021/12/6, 11, , 11, 3, , 
2021/12/7, 29, , 12, 2, , 
2021/12/8, 18, , 10, 2, 1, 
2021/12/9, 10, , 14, 2, 1, 
2021/12/10, 19, , 12, 1, 1, 
2021/12/11, 21, , 14, , 3, 1
2021/12/12, 26, , 15, 1, 6, 
2021/12/13, 16, , 16, 1, 2, 
2021/12/14, 29, , 10, 2, 4, 
2021/12/15, 34, , 15, 2, 1, 
2021/12/16, 25, , 23, 2, 4, 
2021/12/17, 13, , 18, 2, , 1
2021/12/18, 32, , 12, 2, 1, 1
2021/12/19, 42, , 19, 1, , 
2021/12/20, 23, , 18, 1, , 
2021/12/21, 25, , 13, 1, , 
2021/12/22, 20, , 12, 1, , 
2021/12/23, 25, , 17, 1, 2, 
2021/12/24, 18, , 11, 1, 1, 
2021/12/25, 33, , 11, , 1, 
2021/12/26, 32, , 9, 1, 6, 
2021/12/27, 24, , 14, , 4, 
2021/12/28, 17, , 21, 1, 4, 
2021/12/29, 17, , 28, 2, 2, 1
2021/12/30, 31, , 29, 2, , 1
2021/12/31, 37, , 33, 2, , 
2022/1/1, 31, , 34, 1, , 
2022/1/2, 29, , 16, , 1, 
2021/7/1, 32, , 8, 7, , 4
2021/7/2, 41, , 18, 4, , 1
2021/7/3, 28, , 19, 3, , 2
2021/7/4, 12, , 18, 4, , 1
2021/7/5, 21, , 14, 7, , 1
2021/7/6, 24, , 12, 7, , 2
2021/7/7, 44, , 12, 7, , 3
2021/7/8, 41, , 5, 8, 1, 3
2021/7/9, 44, , 13, 5, , 1
2021/7/10, 66, , 14, 4, , 2
2021/7/11, 47, , 6, 8, , 3
2021/7/12, 34, , 14, 9, , 3
2021/7/13, 28, , 7, 10, , 3
2021/7/14, 23, , 17, 7, , 3
2021/7/15, 25, , 17, 5, , 1
2021/7/16, 16, , 21, 1, , 
2021/7/17, 13, , 20, 1, , 
2021/7/18, 20, , 16, 4, , 1
2021/7/19, 26, , 22, 1, , 
2021/7/20, 18, , 16, 5, , 1
2021/7/21, 18, , 10, 8, , 2
2021/7/22, 39, , 12, 6, , 2
2021/7/23, 43, , 23, 2, , 1
2021/7/24, 28, , 22, , , 
2021/7/25, 16, , 19, 1, , 
2021/7/26, 12, , 18, 4, 1, 
2021/7/27, 23, , 21, 2, 1, 
2021/7/28, 19, , 19, 3, , 
2021/7/29, 31, , 17, 8, , 1
2021/7/30, 31, , 20, 4, , 1
2021/7/31, 19, , 22, 3, , 1
2021/8/1, 34, , 15, 6, , 1
2021/8/2, 33, , 21, 4, , 1
2021/8/3, 26, , 20, 2, , 
2021/8/4, 19, , 20, 2, , 
2021/8/5, 18, , 18, 2, , 
2021/8/6, 12, , 18, 2, , 1
2021/8/7, 15, , 18, 3, , 1
2021/8/8, 46, , 13, 4, , 1
2021/8/9, 36, , 9, 8, , 2
2021/8/10, 38, , 20, 4, 1, 1
2021/8/11, 20, , 21, 2, , 
2021/8/12, 36, , 21, 4, , 
2021/8/13, 35, , 21, 4, , 1
2021/8/14, 45, , 24, 2, , 1
2021/8/15, 28, , 20, 1, , 
2021/8/16, 25, , 19, 3, , 
2021/8/17, 25, , 17, 6, , 
2021/8/18, 36, , 18, 6, 1, 2
2021/8/19, 27, , 18, 7, , 2
2021/8/20, 30, , 20, 2, , 1
2021/8/21, 24, , 19, 5, 1, 2
2021/8/22, 30, , 17, 5, , 
2021/8/23, 21, , 20, 5, , 
2021/8/24, 35, , 18, 4, , 
2021/8/25, 45, , 17, 5, , 1
2021/8/26, 30, , 19, 5, , 2
2021/8/27, 22, , 20, 3, 1, 1
2021/8/28, 28, , 17, 2, , 1
2021/8/29, 25, , 15, 5, , 1
2021/8/30, 33, , 18, 6, , 2
2021/8/31, 20, , 20, 5, , 
2021/9/1, 24, , 26, 6, , 1
2021/9/2, 37, , 22, 4, 3, 1
2021/9/3, 21, , 19, 2, , 1
2021/9/4, 19, , 22, , , 
2021/9/5, 23, , 22, 3, , 
2021/9/6, 33, , 20, 2, 1, 
2021/9/7, 29, , 20, 3, , 1
2021/9/8, 18, , 23, 1, , 
2021/9/9, 11, , 22, 5, 1, 1
2021/9/10, 37, , 22, 2, , 1
2021/9/11, 22, , 23, 1, , 
2021/9/12, 20, , 19, 2, , 
2021/9/13, 20, , 21, 5, , 1
2021/9/14, 29, , 20, 5, 2, 1
2021/9/15, 15, , 21, 3, 1, 1
2021/9/16, 13, , 21, 2, , 1
2021/9/17, 13, , 22, 1, , 
2021/9/18, 28, , 22, , , 
2021/9/19, 15, , 21, 1, , 
2021/9/20, 30, , 21, 2, , 
2021/9/21, 24, , 15, 4, , 1
2021/9/22, 19, , 21, 2, , 1
2021/9/23, 20, , 23, , , 
2021/9/24, 29, , 22, 1, , 
2021/9/25, 23, , 22, 2, 3, 1
2021/9/26, 34, , 21, 4, 1, 1
2021/9/27, 25, , 23, 5, 1, 2
2021/9/28, 22, , 24, 1, , 1
2021/9/29, 14, , 23, 2, , 1
2021/9/30, 17, , 18, 3, , 1
2021/4/1, 36, , 29, 5, 2, 1
2021/4/2, 43, , 26, 5, , 1
2021/4/3, 50, , 23, 3, , 1
2021/4/4, 43, , 16, 1, , 
2021/4/5, 29, , 15, 3, 1, 
2021/4/6, 23, , 14, 4, 5, 1
2021/4/7, 22, , 25, 4, , 1
2021/4/8, 60, , 15, 2, , 
2021/4/9, 31, , 16, 1, , 
2021/4/10, 34, , 16, 1, , 
2021/4/11, 20, , 13, 4, , 
2021/4/12, 31, , 10, 4, , 1
2021/4/13, 36, , 17, 2, , 
2021/4/14, 25, , 15, 2, , 
2021/4/15, 31, , 20, 3, , 
2021/4/16, 27, , 15, 3, , 
2021/4/17, 27, , 13, 3, , 1
2021/4/18, 22, , 13, 4, , 1
2021/4/19, 33, , 15, 3, , 
2021/4/20, 27, , 15, 5, , 
2021/4/21, 34, , 14, 4, , 
2021/4/22, 24, , 14, 3, , 
2021/4/23, 22, , 17, 3, , 1
2021/4/24, 38, , 14, 2, , 
2021/4/25, 27, , 12, 3, , 
2021/4/26, 12, , 12, 4, , 
2021/4/27, 26, , 13, 3, 2, 1
2021/4/28, 33, , 17, 6, , 1
2021/4/29, 36, , 16, 7, , 2
2021/4/30, 69, , 24, 7, 1, 2
2021/5/1, 77, , 20, 5, , 2
2021/5/2, 68, , 14, 4, 1, 1
2021/5/3, 29, , 13, 4, , 
2021/5/4, 32, , 14, 4, , 
2021/5/5, 27, , 13, 3, , 1
2021/5/6, 18, , 10, 5, , 1
2021/5/7, 36, , 16, 3, , 1
2021/5/8, 45, , 9, 5, , 1
2021/5/9, 26, , 11, 7, , 1
2021/5/10, 34, , 20, 4, , 
2021/5/11, 32, , 19, 8, 1, 1
2021/5/12, 20, , 18, 4, , 1
2021/5/13, 32, , 15, 4, , 
2021/5/14, 15, , 19, 1, , 
2021/5/15, 28, , 16, 1, , 
2021/5/16, 24, , 16, 4, , 
2021/5/17, 32, , 14, 6, , 1
2021/5/18, 26, , 12, 8, 1, 2
2021/5/19, 30, , 12, 6, , 1
2021/5/20, 51, , 7, 7, 1, 2
2021/5/21, 56, , 8, 7, 3, 3
2021/5/22, 61, , 12, 5, 2, 2
2021/5/23, 54, , 6, 8, , 2
2021/5/24, 34, , 16, 4, 1, 2
2021/5/25, 23, , 17, 3, , 
2021/5/26, 28, , 20, 2, , 
2021/5/27, 42, , 18, 5, , 
2021/5/28, 45, , 18, 3, , 
2021/5/29, 63, , 13, 4, 1, 2
2021/5/30, 70, , 7, 6, 1, 1
2021/5/31, 67, , 3, 8, , 2
2021/6/1, 64, , 9, 7, , 2
2021/6/2, 48, , 13, 5, , 2
2021/6/3, 51, , 18, 3, , 
2021/6/4, 38, , 17, 2, , 
2021/6/5, 26, , 15, 2, , 
2021/6/6, 18, , 15, 6, 1, 1
2021/6/7, 27, , 16, 4, 1, 
2021/6/8, 22, , 22, 5, , 1
2021/6/9, 20, , 22, 3, , 2
2021/6/10, 28, , 18, 6, , 2
2021/6/11, 26, , 18, 2, , 1
2021/6/12, 20, , 15, 3, , 1
2021/6/13, 25, , 11, 5, , 2
2021/6/14, 41, , 11, 7, , 1
2021/6/15, 25, , 6, 7, , 2
2021/6/16, 26, , 12, 6, , 1
2021/6/17, 41, , 5, 10, , 1
2021/6/18, 38, , 15, 5, , 2
2021/6/19, 44, , 17, 4, , 2
2021/6/20, 26, , 9, 7, , 2
2021/6/21, 35, , 4, 6, , 2
2021/6/22, 45, , 2, 8, , 3
2021/6/23, 22, , 9, 7, , 3
2021/6/24, 43, , 13, 6, , 2
2021/6/25, 34, , 19, 3, , 
2021/6/26, 22, , 16, 2, , 1
2021/6/27, 32, , 12, 8, , 2
2021/6/28, 35, , 6, 8, , 3
2021/6/29, 26, , 6, 6, , 3
2021/6/30, 36, , 9, 7, , 4
2021/1/4, 20, , 8, 2, , 
2021/1/5, 13, , 11, 1, , 
2021/1/6, 22, , 10, 1, 5, 
2021/1/7, 25, , 15, 1, 3, 
2021/1/8, 15, , 28, 1, 3, 
2021/1/9, 17, , 26, 2, 4, 
2021/1/10, 32, , 29, 3, 2, 
2021/1/11, 29, , 19, 2, , 
2021/1/12, 27, , 27, 2, 3, 
2021/1/13, 18, , 17, 1, , 
2021/1/14, 23, , 12, 2, , 
2021/1/15, 21, , 9, , , 
2021/1/16, 18, , 13, , , 
2021/1/17, 31, , 9, 1, , 
2021/1/18, 19, , 11, 1, , 
2021/1/19, 41, , 17, 3, 5, 
2021/1/20, 31, , 28, 3, 1, 
2021/1/21, 29, , 20, 4, 1, 
2021/1/22, 29, , 18, 1, 1, 
2021/1/23, 24, , 31, 2, 3, 
2021/1/24, 34, , 27, 5, 1, 1
2021/1/25, 39, , 13, 1, 1, 
2021/1/26, 33, , 12, 3, 10, 
2021/1/27, 48, , 11, , 1, 
2021/1/28, 19, , 9, 1, 1, 
2021/1/29, 15, , 16, 2, 1, 
2021/1/30, 31, , 17, 2, 12, 
2021/1/31, 25, , 13, 2, 2, 
2021/2/1, 27, , 11, 1, 2, 
2021/2/2, 28, , 11, 2, 6, 
2021/2/3, 23, , 25, 2, , 
2021/2/4, 25, , 14, 4, 1, 1
2021/2/5, 17, , 17, 2, 1, 
2021/2/6, 37, , 12, , 1, 
2021/2/7, 35, , 10, 2, , 
2021/2/8, 34, , 12, 1, 5, 
2021/2/9, 19, , 13, 1, 5, 
2021/2/10, 19, , 26, 2, 4, 1
2021/2/11, 28, , 11, 5, 2, 
2021/2/12, 34, , 9, 6, 3, 
2021/2/13, 28, , 13, , 13, 
2021/2/14, 25, , 14, , , 
2021/2/15, 22, , 12, , 7, 
2021/2/16, 20, , 11, 2, 15, 
2021/2/17, 26, , 14, 3, 16, 
2021/2/18, 38, , 21, 4, 7, 
2021/2/19, 29, , 23, 3, 6, 
2021/2/20, 20, , 12, 1, 5, 
2021/2/21, 30, , 12, 2, 6, 
2021/2/22, 30, , 11, 2, , 
2021/2/23, 21, , 11, 2, , 
2021/2/24, 28, , 17, 3, , 
2021/2/25, 34, , 11, 2, , 
2021/2/26, 25, , 12, 3, , 
2021/2/27, 18, , 21, 2, , 
2021/2/28, 29, , 13, 2, , 
2021/3/1, 32, , 12, 2, , 
2021/3/2, 27, , 12, 3, , 
2021/3/3, 21, , 11, 1, , 
2021/3/4, 12, , 12, 1, , 
2021/3/5, 35, , 15, 2, 4, 
2021/3/6, 32, , 22, 1, , 
2021/3/7, 36, , 19, 4, , 1
2021/3/8, 26, , 12, 3, , 
2021/3/9, 28, , 14, 4, 13, 
2021/3/10, 31, , 23, 4, 1, 1
2021/3/11, 16, , 29, 4, , 1
2021/3/12, 56, , 19, 5, , 
2021/3/13, 41, , 13, 2, , 
2021/3/14, 35, , 10, 3, , 
2021/3/15, 19, , 13, 2, 1, 
2021/3/16, 16, , 14, 1, , 
2021/3/17, 26, , 13, 2, 2, 
2021/3/18, 20, , 12, 1, 3, 
2021/3/19, 24, , 12, 1, 1, 
2021/3/20, 25, , 12, , , 1
2021/3/21, 32, , 12, 1, , 
2021/3/22, 25, , 16, 1, , 
2021/3/23, 21, , 14, 1, , 
2021/3/24, 14, , 14, 1, , 
2021/3/25, 21, , 14, 4, , 
2021/3/26, 16, , 13, 4, , 1
2021/3/27, 27, , 13, 3, , 
2021/3/28, 25, , 14, 2, , 
2021/3/29, 33, , 15, 3, , 
2021/3/30, 23, , 16, 3, , 
2021/3/31, 18, , 20, 6, , 1
2020/10/1, 40, , 24, 4, , 
2020/10/2, 20, , 29, 2, 1, 1
2020/10/3, 21, , 30, 3, 1, 1
2020/10/4, 25, , 22, 1, , 
2020/10/5, 24, , 17, 3, , 1
2020/10/6, 9, , 17, 2, , 1
2020/10/7, 15, , 18, 1, 1, 
2020/10/8, 18, , 20, 1, , 
2020/10/9, 11, , 21, 1, , 
2020/10/10, 21, , 20, 1, , 
2020/10/11, 15, , 21, 2, , 
2020/10/12, 12, , 20, 2, , 
2020/10/13, 30, , 19, 1, , 
2020/10/15, 20, , 20, 2, , 
2020/10/16, 31, , 18, 1, , 1
2020/10/17, 41, , 19, , , 
2020/10/18, 28, , 16, 2, , 1
2020/10/19, 18, , 17, 3, , 1
2020/10/20, 18, , 16, 3, , 
2020/10/21, 29, , 16, 2, , 1
2020/10/22, 29, , 15, 1, 1, 1
2020/10/23, 14, , 17, 1, , 
2020/10/24, 28, , 19, , , 
2020/10/25, 36, , 19, 1, 1, 
2020/10/26, 21, , 17, 1, , 
2020/10/27, 14, , 18, 1, , 1
2020/10/28, 10, , 18, 2, 1, 1
2020/10/29, 13, , 15, 2, 2, 
2020/10/30, 17, , 16, 1, , 
2020/10/31, 17, , 18, 1, 4, 
2020/11/1, 27, , 21, 1, , 
2020/11/2, 20, , 29, 3, , 1
2020/11/3, 23, , 17, 4, , 1
2020/11/4, 21, , 15, 1, , 
2020/11/5, 26, , 16, 2, , 
2020/11/6, 13, , 16, 1, , 
2020/11/7, 29, , 17, 1, 1, 1
2020/11/8, 21, , 24, 3, 1, 
2020/11/9, 25, , 29, 4, , 1
2020/11/10, 27, , 24, 5, , 1
2020/11/11, 21, , 22, 5, , 
2020/11/12, 31, , 22, 2, , 
2020/11/13, 18, , 20, 2, , 
2020/11/14, 24, , 23, 1, , 
2020/11/15, 27, , 22, 1, , 
2020/11/16, 31, , 15, 1, , 
2020/11/17, 27, , 23, 3, , 
2020/11/18, 22, , 27, 5, , 2
2020/11/19, 29, , 22, 4, , 3
2020/11/20, 34, , 19, 1, , 2
2020/11/21, 31, , 31, 2, , 2
2020/11/22, 33, , 18, 4, , 1
2020/11/23, 28, , 13, 2, , 
2020/11/24, 16, , 29, 2, , 1
2020/11/25, 8, , 15, 2, , 
2020/11/26, 36, , 26, 3, , 1
2020/11/27, 25, , 18, 3, 2, 1
2020/11/28, 49, , 14, 1, , 
2020/11/29, 30, , 19, 2, 2, 
2020/11/30, 15, , 16, 4, , 1
2020/12/1, 32, , 15, 1, , 
2020/12/2, 42, , 21, 2, , 1
2020/12/3, 23, , 16, 3, , 1
2020/12/4, 26, , 19, 2, , 1
2020/12/5, 17, , 15, 1, , 
2020/12/6, 28, , 14, 1, , 
2020/12/7, 23, , 13, 1, , 
2020/12/8, 18, , 15, 2, , 
2020/12/9, 18, , 12, 1, , 5
2020/12/10, 25, , 15, 2, 7, 2
2020/12/11, 21, , 15, 1, 3, 1
2020/12/12, 17, , 17, 1, 4, 1
2020/12/13, 29, , 32, 3, 2, 1
2020/12/14, 29, , 31, 4, , 1
2020/12/15, 23, , 11, 2, , 
2020/12/16, 24, , 20, 2, , 4
2020/12/17, 22, , 13, 1, , 2
2020/12/18, 27, , 13, 1, , 
2020/12/19, 24, , 15, 1, 1, 1
2020/12/20, 24, , 15, 1, , 1
2020/12/21, 19, , 16, 4, , 1
2020/12/22, 19, , 11, 1, , 
2020/12/23, 20, , 12, 1, , 
2020/12/24, 25, , 12, 1, 2, 
2020/12/25, 23, , 23, 1, , 1
2020/12/26, 16, , 23, 3, 1, 1
2020/12/27, 18, , 13, 1, 1, 
2020/12/28, 23, , 15, 2, 6, 
2020/12/29, 22, , 15, 2, 7, 
2020/12/30, 18, , 12, 1, , 
2020/12/31, 18, , 13, , 1, 
2021/1/1, 23, , 12, 2, 7, 
2021/1/2, 16, , 19, 1, 1, 1
2021/1/3, 16, , 10, 1, , 
2020/7/1, 38, , 18, 4, , 1
2020/7/2, 16, , 16, 4, , 
2020/7/3, 16, , 21, 2, , 1
2020/7/4, 17, , 20, 1, , 
2020/7/5, 17, , 15, 4, , 1
2020/7/6, 17, , 15, 5, , 1
2020/7/7, 13, , 13, 6, , 1
2020/7/8, 29, , 5, 7, , 2
2020/7/9, 37, , 2, 7, , 2
2020/7/10, 39, , , , , 
2020/7/11, 47, , 10, 13, , 4
2020/7/12, 59, , 19, 5, , 1
2020/7/13, 27, , 19, 6, , 1
2020/7/14, 19, , 17, 8, , 1
2020/7/15, 23, , 10, 6, , 1
2020/7/16, 23, , 17, 6, , 2
2020/7/17, 29, , 10, 5, , 2
2020/7/18, 46, , 23, 3, , 1
2020/7/19, 32, , 21, 2, , 
2020/7/20, 16, , 15, 5, , 1
2020/7/21, 19, , 16, 4, , 1
2020/7/22, 24, , 17, 6, , 1
2020/7/23, 18, , 12, 5, , 1
2020/7/24, 29, , 11, 4, , 2
2020/7/25, 39, , 19, 2, , 2
2020/7/26, 31, , 22, 3, , 1
2020/7/27, 36, , 17, 5, , 1
2020/7/28, 16, , 6, 8, , 1
2020/7/29, 32, , 17, 8, , 1
2020/7/30, 47, , 13, 6, , 1
2020/7/31, 45, , 16, 5, , 1
2020/8/1, 41, , 16, 5, , 2
2020/8/2, 41, , 19, 4, , 1
2020/8/3, 42, , 22, 3, , 
2020/8/4, 27, , 23, 1, , 
2020/8/5, 27, , 18, 4, , 
2020/8/6, 27, , 22, 4, , 1
2020/8/7, 22, , 24, 1, , 1
2020/8/8, 19, , 24, 1, , 1
2020/8/9, 26, , 23, 5, , 1
2020/8/10, 24, , 11, 8, , 2
2020/8/11, 36, , 5, 9, , 2
2020/8/12, 28, , 13, 6, , 2
2020/8/13, 35, , 13, 6, , 1
2020/8/14, 21, , 19, 3, , 1
2020/8/15, 36, , 20, 1, 1, 1
2020/8/16, 21, , 16, 4, , 
2020/8/17, 20, , 19, 4, , 1
2020/8/18, 19, , 20, 5, , 1
2020/8/19, 12, , 20, 2, , 
2020/8/20, 17, , 21, 2, , 
2020/8/21, 13, , 21, 1, , 
2020/8/22, 17, , 24, 1, , 
2020/8/23, 22, , 20, 4, , 
2020/8/24, 15, , 16, 5, , 1
2020/8/25, 27, , 2, 7, , 1
2020/8/26, 33, , 10, 4, , 1
2020/8/27, 30, , 9, 5, , 
2020/8/28, 41, , 4, 4, , 2
2020/8/29, 49, , 9, 3, , 2
2020/8/30, 37, , 7, 3, , 
2020/8/31, 24, , 1, 3, , 1
2020/9/1, 24, , 3, 4, , 1
2020/9/2, 22, , 10, 2, , 1
2020/9/3, 24, , 6, 4, , 
2020/9/4, 25, , 7, 2, , 
2020/9/5, 29, , 1, 2, , 
2020/9/6, 39, , , 4, , 1
2020/9/7, 34, , 4, 3, 1, 1
2020/9/8, 29, , , 4, 1, 
2020/9/9, 30, , 6, 3, , 
2020/9/10, 20, , , 6, 1, 1
2020/9/11, 24, , , 5, , 1
2020/9/12, 36, , 5, 2, , 1
2020/9/13, 31, , 8, 2, , 
2020/9/14, 27, , 15, 5, , 1
2020/9/15, 40, , 19, 6, , 1
2020/9/16, 31, , 20, 3, , 
2020/9/17, 25, , 19, 1, , 1
2020/9/18, 22, , 15, 3, , 1
2020/9/19, 29, , 21, 3, , 1
2020/9/20, 26, , 18, 6, , 1
2020/9/21, 24, , 21, 2, , 
2020/9/22, 21, , 21, 1, , 
2020/9/23, 13, , 20, 2, , 
2020/9/24, 17, , 18, 4, , 1
2020/9/25, 17, , 22, 1, , 
2020/9/26, 22, , 22, 1, , 
2020/9/27, 22, , 20, 3, , 
2020/9/28, 23, , 19, 3, 3, 1
2020/9/29, 16, , 19, 5, , 1
2020/9/30, 18, , 23, 3, , 
2020/4/1, 22, , 16, 4, , 
2020/4/2, 16, , 17, 4, , 1
2020/4/3, 28, , 16, 1, , 
2020/4/4, 18, , 15, , , 
2020/4/5, 40, , 16, 3, , 
2020/4/6, 27, , 13, 3, , 
2020/4/7, 17, , 15, 3, 1, 
2020/4/8, 31, , 15, 2, , 
2020/4/9, 10, , 18, 2, , 1
2020/4/10, 36, , 17, , , 
2020/4/11, 25, , 18, 1, , 
2020/4/12, 18, , 16, 3, , 1
2020/4/13, 29, , 10, 7, , 1
2020/4/14, 44, , 19, 6, , 1
2020/4/15, 41, , 17, 4, , 
2020/4/16, 35, , 16, 2, , 1
2020/4/17, 27, , 16, 1, , 1
2020/4/18, 19, , 16, 2, , 3
2020/4/19, 37, , 15, 3, , 2
2020/4/20, 31, , 16, 6, , 1
2020/4/21, 39, , 17, 3, , 
2020/4/22, 33, , 16, 7, , 
2020/4/23, 38, , 17, 3, , 1
2020/4/24, 32, , 14, 6, , 2
2020/4/25, 56, , 18, 1, , 1
2020/4/26, 30, , 17, 6, , 1
2020/4/27, 48, , 7, 6, , 2
2020/4/28, 74, , 17, 4, , 2
2020/4/29, 53, , 18, 4, , 1
2020/4/30, 18, , 20, 2, , 
2020/5/1, 24, , 20, , , 2
2020/5/2, 21, , 20, , , 1
2020/5/3, 35, , 16, 4, , 1
2020/5/4, 15, , 6, 10, 2, 4
2020/5/5, 31, , 6, 7, 2, 1
2020/5/6, 48, , 6, 8, , 2
2020/5/7, 34, , 15, 7, , 
2020/5/8, 26, , 17, 3, , 
2020/5/9, 32, , 18, 1, , 
2020/5/10, 37, , 16, 4, , 1
2020/5/11, 30, , 14, 8, , 2
2020/5/12, 27, , 15, 5, , 1
2020/5/13, 25, , 13, 7, , 3
2020/5/14, 55, , 11, 7, 3, 2
2020/5/15, 71, , 8, 7, , 2
2020/5/16, 71, , 15, 4, , 2
2020/5/17, 78, , 6, 7, , 3
2020/5/18, 46, , 11, 7, , 3
2020/5/19, 44, , 16, 3, , 
2020/5/20, 24, , 15, 4, , 
2020/5/21, 32, , 13, 5, , 1
2020/5/22, 31, , 14, 3, , 1
2020/5/23, 39, , 15, 4, , 1
2020/5/24, 40, , 17, 4, , 1
2020/5/25, 30, , 15, 4, , 2
2020/5/26, 18, , 7, 7, , 2
2020/5/27, 31, , 8, 8, , 2
2020/5/28, 42, , 8, 8, , 2
2020/5/29, 50, , 11, 5, , 2
2020/5/30, 52, , 19, 2, , 1
2020/5/31, 27, , 20, 5, , 1
2020/6/1, 16, , 16, 3, , 1
2020/6/2, 15, , 19, 4, , 
2020/6/3, 41, , 14, 8, , 1
2020/6/4, 45, , 12, 8, , 2
2020/6/5, 52, , 14, 7, , 2
2020/6/6, 42, , 17, 3, , 1
2020/6/7, 42, , 13, 6, , 2
2020/6/8, 45, , 8, 6, , 2
2020/6/9, 48, , 7, 6, , 2
2020/6/10, 57, , 8, 8, , 2
2020/6/11, 63, , 3, 9, , 3
2020/6/12, 50, , 1, 7, , 3
2020/6/13, 57, , 19, 2, , 1
2020/6/14, 32, , 16, 3, , 1
2020/6/15, 13, , 21, 2, , 1
2020/6/16, 11, , 16, 7, , 2
2020/6/17, 37, , 8, 8, , 3
2020/6/18, 29, , 10, 6, , 3
2020/6/19, 26, , 10, 5, , 3
2020/6/20, 31, , 7, 4, , 2
2020/6/21, 43, , 16, 5, , 1
2020/6/22, 30, , 15, 4, , 1
2020/6/23, 13, , 12, 6, , 2
2020/6/24, 24, , 15, 4, , 1
2020/6/25, 25, , 15, 5, , 1
2020/6/26, 28, , 13, 4, , 1
2020/6/27, 55, , 11, 4, , 2
2020/6/28, 63, , 10, 5, , 2
2020/6/29, 44, , 2, 7, , 2
2020/6/30, 36, , 9, 8, 1, 2
2020/1/1, 28, 4, 11, 1, 1, 
2020/1/2, 24, 16, 38, 6, 2, 15
2020/1/3, 148, 18, 27, 4, , 7
2020/1/4, 175, 5, 13, 2, 2, 1
2020/1/6, 210, 27, 21, 4, 1, 18
2020/1/7, 153, 11, 17, 3, 1, 2
2020/1/8, 64, 10, 21, 2, 1, 4
2020/1/9, 58, 16, 30, 5, , 3
2020/1/10, 69, 4, 14, 1, , 1
2020/1/11, 26, 3, 14, 1, 3, 1
2020/1/12, 12, 128, 73, 7, 8, 14
2020/1/13, 187, 134, 99, 11, 10, 17
2020/1/14, 249, 144, 66, 8, 2, 18
2020/1/15, 280, 7, 20, 2, , 2
2020/1/16, 106, , 15, 3, 3, 1
2020/1/17, 35, , 18, 1, 4, 1
2020/1/18, 42, , 16, 1, 5, 2
2020/1/19, 58, , 14, 1, 1, 
2020/1/20, 25, , 23, 2, , 1
2020/1/21, 36, , 31, 3, 3, 1
2020/1/22, 30, , 15, 3, , 
2020/1/23, 28, , 21, 4, 1, 
2020/1/24, 26, , 25, 4, , 
2020/1/25, 21, , 23, 3, , 2
2020/1/26, 45, , 15, 1, , 
